categoria,descricao,ean,preco,titulo,url,titulo_cb,loja
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão Brastemp De Piso 5 Queimadores 2 Fornos Inox 110v O fogão Brastemp Mesa de Vidro Duplo Forno Possui um design moderno de cooktop com trempes de ferro fundido e conta com um forno a gás e outro elétrico garantindo potência e precisão até nos preparos mais delicados Mesa de Vidro Design moderno de cooktop no seu fogão Forno Duplo Com um forno a gás e um forno elétrico é possível garantir potência e precisão até nos preparos mais delicados. Grill Finalize as receitas com crocância e de forma precisa Interface Fulltouch Tenha uma melhor experiência de controle acionando todas as funções do painel através do toque. Especificações Técnicas - Tipo: Piso - Quantidade de queimadores: 5 - Acendimento: Gás - Dimensões (l x A x p) cm: 77,3 X 98,3 X 68,00 - Cor: Inox - Tensão: 110V - Peso (kg): 62,00 - Marca: Brastemp Ref: BFD5VCRNNA Marca: Brastemp Garantia: Garantia do produto contra defeitos de fabricação.",7891129264717,"R$ 4.487,12",Fogão Brastemp De Piso 5 Queimadores 2 Fornos Inox 110v,https://www.americanas.com.br/produto/3663780589,fogão brastemp de piso 5 queimadores 2 fornos inox 110v,americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,,7891129264380,"R$ 2.069,99",Fogão Brastemp BFS5ECB 5 Bocas com Turbo Chama Branco - Bivolt,https://www.americanas.com.br/produto/133667706,fogão brastemp bfs5ecb 5 bocas com turbo chama branco - bivolt,americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão Tradicional 30 x 30 é confeccionada em chapa de aço carbono com pintura Epóxi.Seu queimadores são fabricados em ferro fundido modelo Q. Simples e Q Duplo de Baixa Pressão. As grelhas são confeccionadas em ferro fundido e apresentam formato 30 x 30. Esta linha apresenta o tubo coletor de gás zincado ebandeja coletora de resíduos. O recorte de suas bocas é feito em forma quadrada Especificações técnicas:- Porta panelas;- Queimadores:  4 Simples e 4 Duplos- Gambiarra pintada- Registro torneira;- Bandeja coletora de resíduos;- Cor cinza grafite.Garantia: 3 meses contra defeito de fabricação. Dimensões do fogão:Altura: 80 cmFrente: 149,5 cmProfundidade: 86,5 cm ",7899758002441,"R$ 2.772,90",Fogão Tradicional 8 Bocas 30x30 Baixa Pressão 4QS e 4QD Itajobi fogões,https://www.americanas.com.br/produto/36441775,fogão tradicional 8 bocas 30x30 baixa pressão 4qs e 4qd itajobi fogões,americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,O Fogão Brastemp Mesa de Vidro Duplo Forno possui um design moderno de cooktop com trempes de ferro fundido e conta com um forno a gás e outro elétrico garantindo potência e precisão até nos preparos mais delicados.,7891129264700,"R$ 4.294,01",Fogão Brastemp 5 Bocas Duplo Forno Cor Inox Com Mesa De Vidro E Touch Timer Com Autodesligamento - BFD5VCR,https://www.americanas.com.br/produto/39301191,fogão brastemp 5 bocas duplo forno cor inox com mesa de vidro e touch timer com autodesligamento - bfd5vcr,americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Mesa de Vidro temperado: Design moderno com acabamento superior. Facilidade de limpeza, superfícies lisas e poucos recortes. Queimador Tripla Chama: Chama mais potente que proporciona maior rapidez no preparo dos alimentos. Grades individuais de aço fosco: Mais estabilidade para suas panelas. Além de durabilidade e resistência. Queimadores selados: Não permite a entrada de resíduos no interior do fogão. Porta Full Glass: Melhora a visibilidade do interior do forno Vidro interno do forno removível: Facilita a remoção do vidro interno da porta do forno, auxiliando na limpeza do produto. Acendimento automático: Acendimento com ignição rápida, fácil e segura. Botões removíveis: Facilita a limpeza do dia-a-dia. Puxador Ergonômico e resistente: Mais segurança e facilidade de manuseio do produto. Prateleiras reguláveis e deslizantes: Permite o cozimento de mais de uma receita simultaneamente. Painel da mesa com grafismo a laser: O grafismo não é removido por ação de produtos de limpeza ou tempo de uso. Classificação energética A: Mais eficiência e economia para o consumidor. Forno com cavidade esmaltada (Easy to clean): Cavidade esmaltada com acabamento. Easy to clean, facilita a limpeza e remoção de resíduos no interior do produto. Bloqueia gás: Sistema segurança corta gás em caso da chama se apagar.Imagens meramente ilustrativas.Todas as informações divulgadas são de responsabilidade do Fabricante/Fornecedor.Tome cuidado ao manusear o produto quando quente. Riscos de queimadura.",7896584099010,"R$ 2.359,99",Fogão de Piso Mesa de Vidro Electrolux 5 Bocas 76GS Preto - Bivolt,https://www.americanas.com.br/produto/158987415,fogão de piso mesa de vidro electrolux 5 bocas 76gs preto - bivolt,americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão Consul 5 bocas branco com duplachama e timer digital - CFS5QAB - bivoltO Fogão Consul 5 Bocas Dupla Chama Branco tem o moderno design frente única com menos recortes, aliado ao Forno Limpa + Fácil, que evita o acumulo de gordura e facilita a limpeza deixando sua cozinha linda sempre. Para aguentar os preparos do dia a dia, o fogão conta com a Dupla Chama que agiliza o cozimento, e Timer Digital, que emite alerta sonoro ao final do tempo programado, ajudando a controlar o tempo de cada receita.Moderno Design Frente Única O Fogão Consul 5 Bocas Dupla Chama Branco tem o moderno design frente única aliado ao Forno Limpa + Fácil, perfeitos para deixar sua cozinha linda sempre. Além disso tem Dupla Chama que torna os preparos mais rápidos, e Timer Digital com alerta sonoro para controlar o tempo.Dupla Chama Libera chama de dois pontos do queimador, possibilitando preparos mais rápidos e com diferentes tamanhos de panela.Timer Digital Emite um alerta sonoro ao final do tempo programado. Com possibilidade de programação para extensos períodos, que ajuda no controle de diversos tipos de preparo.Forno Limpa + Fácil União da cavidade Cleartec + Vidro interno Vedado, que evita o acúmulo de sujeira para deixar sua cozinha linda sempre.Grades Duplas Grades duplas esmaltadas de fácil remoção, com design desenvolvido para fornecer grande estabilidade e sem cantos retos para facilitar a limpeza.Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.Todas as informações divulgadas são de responsabilidade do Fabricante/Fornecedor.Imagem meramente ilustrativa.",7891129246300,"R$ 1.662,32",Fogão de Piso Consul Com 5 Bocas e Dupla-Chama e Timer Digital Branco Bivolt(CFS5QAB),https://www.americanas.com.br/produto/131807648,fogão de piso consul com 5 bocas e dupla-chama e timer digital branco bivolt(cfs5qab),americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O Fogão de Piso com Grill e Timer Digital Electrolux 76GSR é o exemplo de avanço tecnológico que vai te ajudar na hora de cozinhar. Seu grill elétrico permite preparar seus assados com muita precisão, deixando-os gratinados ou dourados, do jeito que você preferir. O timer digital desse fogão 5 bocas é o que há de mais moderno em auxílio a quem cozinha, pois permite nunca mais queimar seus alimentos. Queimadores selados não permitem a entrada de resíduos no interior do fogão, possibilitando maior limpeza. Além disso, é muito econômico e tem classificação energética a. Muito elegante esse fogão Electrolux vai deixar sua cozinha com ar dos grandes chefs, com preparos muito mais bem elaborados e sem sair do ponto, o que garante o seu sucesso. BP's BP's Design Full Glass Espelhado: Frontal total espelhada, mais moderna e sofisticada para a cozinha Queimador Tripla Chama Lateral (1) Rápido (3) Semirrápidos maior potência e agilidade no preparo das receitas Grades individuais com mesa compartimentada: Impedem o derramamento de liquidos pela mesa do produto e facilita a limpeza Grill Elétrico: doure as carnes e gratine as massas, deixando os pratos crocantes e mais saborosos. Timer digital: programe o tempo de cocção necessário e ao término do preparo, o timer emite um aviso sonoro. Queimadores selados: não permitem a entrada de resíduos no interior do fogão. Vidro interno do forno removível: O único com vidro removível da categoria, facilitando a limpeza no seu dia-a-dia",7909569000410,"R$ 2.375,12",Fogão 5 Bocas Electrolux Grill E Timer Digital 76gsr Bivolt,https://www.americanas.com.br/produto/1950565620,fogão 5 bocas electrolux grill e timer digital 76gsr bivolt,americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O fogão 56DBA Electrolux é um produto além de tudo o que você já conheceu em termos de cozimento e preparo de refeições. Tem forno superior a gás de 38,8 litros, e forno a gás inferior de 67,7 litros para preparar outras receitas. Esse fogão Electrolux veio para atender pessoas exigentes, que desejam mais rapidez e requinte em suas opções gastronômicas. O sistema bloqueia gás corta a chama do forno caso a chama se apague, evitando acidentes. Dessa forma, sua família e amigos estarão seguros ao manusear esse fogão 4 bocas Electrolux. Uma excelente opção para ter alimentos bem preparados no tempo certo e com muito mais conforto. Mais uma vez, a Electrolux mostra porque vem liderando o mercado. Características: Modelo 56DBA Tipo de Chama: Tripla Chama Tipo de Produto: Piso Acendimento: Duplo Tipo de Forno: Duplo Quantidade de Bocas: 4 Bocas Dimensões: Altura: 95 cm Largura: 57 cm Profundidade: 68 cm Peso: 45 kg Garantia do fornecedor de 12 meses.",7909569000656,"R$ 2.331,91",Fogão de Piso Electrolux 4 Bocas Duplo Forno 56DBA,https://www.americanas.com.br/produto/2843825650,fogão de piso electrolux 4 bocas duplo forno 56dba,americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,Fogão Matrix Glem 5 Bocas com Forno a Gás 120 Litros Inox 90cm 220V - GLMMQB612QI,8054383964635,"R$ 28.490,00",Fogão Matrix Glem 5 Bocas com Forno a Gás 120 Litros Inox 90cm 220V - GLMMQB612QI,https://www.americanas.com.br/produto/67795260,fogão matrix glem 5 bocas com forno a gás 120 litros inox 90cm 220v - glmmqb612qi,americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,Fogao 2b Clarice Indus. Imperador Plus com Forno - 81010004. U Cor: bco / pto - Voltagem: sem VOLTAGEMInformações do produto Semi industrial imperador com dois queimadores duplos de alto rendimento e gelhas em ferro fundido com forno de 57L. Dois Queimadores duplos de 4500W Válvula de baixa pressão uso semi-industrial Bandejas coletoras Capacidade do forno de 57 Litros Suporte para apoio dos pés Grelhas em ferro fundido 30X30cm dimensões Largura (cm): 80.00 Largura sem Embalagem (cm): 78.00 Altura (cm): 89.00 Altura sem Embalagem (cm): 84.00 Comprimento (cm): 52.00 Comprimento sem Embalagem (cm): 46.00 Peso Líquido (Kg): 35.00 Peso Bruto (Kg): 37.00 Garantia de fabrica: 12 meses,7898342100495,"R$ 2.319,48",Fogao 2B Clarice Indus. Imperador Plus Com Forno - 81010004. U,https://www.americanas.com.br/produto/5034460620,fogao 2b clarice indus. imperador plus com forno - 81010004. u,americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Estrutura em aço inox escovado, desmontável e modulável; Perfil 5cm reforçado; Grelhas em ferro fundido 30 x 30cm; Acompanham sapatas plásticas para os pés dos fogões; Queimadores simples em material fundido chama dupla 120mm e queimador duplo 160mm; Registros de estágios contínuos; Fogões de encosto (tubulação de um lado); Forno FSI-680NI somente para fogões acima de 4 bocas, (todos os fornos são comercializados opcionalmente). medidas totais (AxLxP) peso líq. 880 x 1090 x 850 mm 42 kg",7898466542089,"R$ 3.674,05",Fogão progas PMI-600,https://www.americanas.com.br/produto/1572135234,fogão progas pmi-600,americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O Fogão Top Gourmet Glass 5 bocas da Atlas une design e tecnologia para deixar o momento de cozinhar mais prazeroso. Veja! Este lindo fogão conta com Display Digital, para você controlar a temperatura do forno e saber o momento exato de colocar a receita. O forno traz ainda a tecnologia de Turbo Convecção, além de uma super capacidade de 119,5 litros. Este fogão conta com 5 queimadores, onde um conta com potência de 3,0 kW e outro tripla chama com 3,3 kW, queimadores perfeitos para fazer grandes e deliciosas receitas.",7897180500054,"R$ 3.479,00","Fogão 5 Bocas de Piso Atlas Top Gourmet Glass, Tripla Chama, Mesa em Vidro Temperado, Preto",https://www.americanas.com.br/produto/31007843,"fogão 5 bocas de piso atlas top gourmet glass, tripla chama, mesa em vidro temperado, preto",americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Sofisticação e elegância neste Fogão com grill elétrico e timer Electrolux farão a diferença em sua cozinha, facilitando a rotina de preparo da sua alimentação. O grill elétrico do 56GXQ permite que seus pratos sejam perfeitamente preparados fazendo um excelente assado, aquela refeição douradinha ou mesmo gratinada, tudo preparado de forma adequada, sem riscos. O queimador tripla chama é ideal para as panelas maiores, que preparam refeições para toda a família.Modelo: 56GXQ pn: 56GXQ Fabricante: Electrolux Cor: PrataCaracterísticas do Produto: Modelo de Piso: Sim Bocas: 4 - 1 Tripla Chama / 1 Rápido e 2 Semirrápidos Sistema: A Gás Sistema Bloqueia Gás: Sim Capacidade do Forno: 69,5 Litros Design compacto Timer: Sim Tipo de Forno: Simples Função Grill: Sim Temperatura do Forno: 180 - 280 Graus Celsius Prateleiras Forno: Duplas e Deslizantes Luz no Forno: Sim (Interna) Vidro Interno do Forno Removível: Sim Porta Fria: Sim Acendimento Automático Pés Reguláveis: Sim Botões Removíveis: Sim Voltagem: Bivolt Classificação energética: a Tipo de Gás: glp Potência: 1510 w Corrente: 11,85/5,2 a Diferencial: - Grill Elétrico: Doure ou gratine seus alimentos - Puxador Ergonômico e Resistente: Segurança e robustez no manuseio - Timer: Programe o tempo de cocção necessário e vá realizar outras tarefas - Design Full Glass Espelhado: Frontal total espelhada, mais moderna e sofisticadaConteúdo da Embalagem: 01 x Fogão 4 Bocas 01 x Manual de Instruções Garantia: 12 meses com a fabricante Dimensões do Produto (a x L x p): 96 x 57 x 69 cm Peso: 37.5 Kg Telefone de Atendimento: 0800-728-8778 / (11) 2388-8213",7909569000571,"R$ 1.935,12",Fogão 4 Bocas a Gás Electrolux 56GXQ Automático com Grill e Tripla Chama Prata Bivolt,https://www.americanas.com.br/produto/4397946274,fogão 4 bocas a gás electrolux 56gxq automático com grill e tripla chama prata bivolt,americanas
/categoria/eletrodomesticos/fogao/fogao-de-piso,"atenção: Esse produto não pode ser faturado para cnpj. Pedimos a gentileza de efetuar a compra com um cpf! Fogão Dakolors 5 bocas com mesa de vidro e Display digital Amarelo Dako BivoltCaracterísticas: - Dakolors é a cor que você precisa para sua cozinha; - O fogão Dakolors conta com a tecnologia do Display Digital Soft Touch, você controla o tempo de desligamento do forno e do grill; - O forno, aliás, é um show à parte, vem com Turbo Convecção que possibilita o preparo de duas receitas ao mesmo tempo, sem interferência de sabores e aromas; - Conta também com esmaltação Limpa Fácil e medidas que vão surpreender: 119,5 litros de capacidade; - Além desses, o fogão Dakolors possui outros diferenciais: Acendimento Superautomático, Mesa de vidro temperado, Grill Elétrico, Trempes individuais de ferro fundido, Luz no forno e 1 Queimador tripla-chama e 1 Queimador Smart Flame. Especificações Técnicas: - Cor: Amarelo; - Voltagem: Bivolt; - Dimensões do produto sem embalagem (LxAxP): 76 x 94 x 68,2 cm; - Fabricação Nacional; - Acendimento Superautomático; - Mesa de vidro temperado; - Display digital Soft Touch; - Forno com Turbo Convecção; - Grill Elétrico; - Timer para desligamento do forno; - Timer para desligamento do grill; - Luz no forno; - Forno com acabamento Limpa Fácil; - Trempes individuais de ferro fundido; - 1 grade autodeslizante e 1 deslizante; - Capacidade do forno: 119,5L; - 2Q Ramal 1,7kW; - 1Q Tripla Chama 3,3kW; - 1Q Mega Chama 3,0kW; - 1Q Smart Flame 1,0kW; - Modelo: DP5VTP-AT0. Garantia: 12 meses.",7897180503680,"R$ 3.399,00",Fogão Dakolors 5 bocas Display digital Amarelo Dako Bivolt,https://www.americanas.com.br/produto/84749469,fogão dakolors 5 bocas display digital amarelo dako bivolt,americanas
